ds,group_1,markup,orders_num,algo_1_markup,algo_2_markup,algo_3_markup,algo_4_markup,algo_5_markup
20231010,group_1014,0.04,4386.67,0.06,0.02,0.0,0.06,0.04
20231010,group_1014,0.05,3436.0,0.06,0.02,0.0,0.06,0.04
20231010,group_1014,0.06,3160.0,0.06,0.02,0.0,0.06,0.04
20231010,group_1015,0.01,3860.0,0.06,0.03,0.06,0.05,0.05
20231010,group_1015,0.02,5490.0,0.06,0.03,0.06,0.05,0.05
20231010,group_1015,0.03,4442.86,0.06,0.03,0.06,0.05,0.05
20231010,group_1015,0.04,4406.67,0.06,0.03,0.06,0.05,0.05
20231010,group_1016,0.02,29860.0,0.02,0.06,0.04,0.03,0.01
20231010,group_1016,0.03,28860.0,0.02,0.06,0.04,0.03,0.01
20231010,group_1016,0.04,17180.0,0.02,0.06,0.04,0.03,0.01
20231010,group_1016,0.05,28045.71,0.02,0.06,0.04,0.03,0.01
20231010,group_1016,0.06,29760.0,0.02,0.06,0.04,0.03,0.01
20231010,group_1017,0.01,21925.0,0.05,0.04,0.05,0.04,0.02
20231010,group_1017,0.02,29440.0,0.05,0.04,0.05,0.04,0.02
20231010,group_1017,0.03,22944.0,0.05,0.04,0.05,0.04,0.02
20231010,group_1017,0.04,23910.0,0.05,0.04,0.05,0.04,0.02
20231010,group_1018,0.01,37295.0,0.02,0.01,0.0,0.0,0.03
20231010,group_1018,0.03,28325.0,0.02,0.01,0.0,0.0,0.03
20231010,group_1018,0.04,55976.0,0.02,0.01,0.0,0.0,0.03
20231010,group_1018,0.05,28745.71,0.02,0.01,0.0,0.0,0.03
20231010,group_1019,0.01,915.0,0.02,0.05,0.04,0.05,0.02
20231010,group_1019,0.02,2580.0,0.02,0.05,0.04,0.05,0.02
20231010,group_1019,0.03,2335.56,0.02,0.05,0.04,0.05,0.02
20231010,group_1019,0.04,1040.0,0.02,0.05,0.04,0.05,0.02
20231010,group_1020,0.03,89251.43,0.05,0.06,0.03,0.03,0.0
20231010,group_1020,0.04,67246.67,0.05,0.06,0.03,0.03,0.0
20231010,group_1020,0.05,61218.0,0.05,0.06,0.03,0.03,0.0
20231010,group_1021,0.01,848.0,0.06,0.03,0.04,0.04,0.04
20231010,group_1021,0.02,560.0,0.06,0.03,0.04,0.04,0.04
20231010,group_1021,0.03,855.0,0.06,0.03,0.04,0.04,0.04
20231010,group_1021,0.04,940.0,0.06,0.03,0.04,0.04,0.04
20231010,group_1021,0.06,690.0,0.06,0.03,0.04,0.04,0.04
20231010,group_1022,0.02,2330.0,0.03,0.02,0.03,0.06,0.06
20231010,group_1022,0.03,834.29,0.03,0.02,0.03,0.06,0.06
20231010,group_1022,0.04,830.0,0.03,0.02,0.03,0.06,0.06
20231010,group_1022,0.05,1580.0,0.03,0.02,0.03,0.06,0.06
20231010,group_1022,0.06,875.0,0.03,0.02,0.03,0.06,0.06
20231010,group_1023,0.01,6245.0,0.01,0.04,0.04,0.04,0.03
20231010,group_1023,0.02,5300.0,0.01,0.04,0.04,0.04,0.03
20231010,group_1023,0.03,6151.11,0.01,0.04,0.04,0.04,0.03
20231010,group_1023,0.04,4720.0,0.01,0.04,0.04,0.04,0.03
20231010,group_1023,0.05,4395.0,0.01,0.04,0.04,0.04,0.03
20231010,group_1024,0.03,10782.22,0.02,0.06,0.01,0.05,0.05
20231010,group_1024,0.04,12314.29,0.02,0.06,0.01,0.05,0.05
20231010,group_1024,0.06,11405.0,0.02,0.06,0.01,0.05,0.05
20231010,group_1025,0.03,4415.0,0.02,0.03,0.03,0.06,0.05
20231010,group_1025,0.04,4262.5,0.02,0.03,0.03,0.06,0.05
20231010,group_1025,0.05,6885.0,0.02,0.03,0.03,0.06,0.05
20231010,group_1026,0.01,3785.0,0.01,0.04,0.01,0.0,0.0
20231010,group_1026,0.02,5048.0,0.01,0.04,0.01,0.0,0.0
20231010,group_1026,0.03,3664.0,0.01,0.04,0.01,0.0,0.0
20231010,group_1026,0.04,3440.0,0.01,0.04,0.01,0.0,0.0
20231010,group_1027,0.03,9600.0,0.03,0.0,0.03,0.01,0.01
20231010,group_1027,0.04,11580.0,0.03,0.0,0.03,0.01,0.01
20231010,group_1027,0.05,9266.67,0.03,0.0,0.03,0.01,0.01
20231010,group_1027,0.06,7905.0,0.03,0.0,0.03,0.01,0.01
20231010,group_1028,0.02,12783.33,0.0,0.03,0.06,0.01,0.05
20231010,group_1028,0.03,13754.29,0.0,0.03,0.06,0.01,0.05
20231010,group_1028,0.04,14573.33,0.0,0.03,0.06,0.01,0.05
20231010,group_1028,0.05,12170.0,0.0,0.03,0.06,0.01,0.05
20231010,group_1029,0.01,17230.0,0.01,0.02,0.0,0.03,0.01
20231010,group_1029,0.02,15640.0,0.01,0.02,0.0,0.03,0.01
20231010,group_1029,0.03,16680.0,0.01,0.02,0.0,0.03,0.01
20231010,group_1029,0.04,11020.0,0.01,0.02,0.0,0.03,0.01
20231010,group_1029,0.05,12725.0,0.01,0.02,0.0,0.03,0.01
20231010,group_1030,0.01,28280.0,0.0,0.0,0.0,0.02,0.03
20231010,group_1030,0.03,13610.0,0.0,0.0,0.0,0.02,0.03
20231010,group_1030,0.04,25224.0,0.0,0.0,0.0,0.02,0.03
20231010,group_1030,0.05,14726.67,0.0,0.0,0.0,0.02,0.03
20231010,group_1031,0.01,874.29,0.02,0.04,0.05,0.0,0.01
20231010,group_1031,0.02,757.78,0.02,0.04,0.05,0.0,0.01
20231010,group_1031,0.03,1295.0,0.02,0.04,0.05,0.0,0.01
20231010,group_1032,0.01,1036.0,0.0,0.02,0.0,0.05,0.06
20231010,group_1032,0.02,994.29,0.0,0.02,0.0,0.05,0.06
20231010,group_1032,0.03,1012.5,0.0,0.02,0.0,0.05,0.06
20231010,group_1033,0.01,20.0,0.04,0.04,0.0,0.05,0.04
20231010,group_1033,0.02,400.0,0.04,0.04,0.0,0.05,0.04
20231010,group_1033,0.03,103.33,0.04,0.04,0.0,0.05,0.04
20231010,group_1033,0.04,115.0,0.04,0.04,0.0,0.05,0.04
20231010,group_1033,0.05,120.0,0.04,0.04,0.0,0.05,0.04
20231010,group_1033,0.06,80.0,0.04,0.04,0.0,0.05,0.04
20231010,group_1034,0.01,80.0,0.02,0.03,0.02,0.06,0.04
20231010,group_1034,0.02,110.91,0.02,0.03,0.02,0.06,0.04
20231010,group_1034,0.03,175.0,0.02,0.03,0.02,0.06,0.04
20231010,group_1034,0.04,200.0,0.02,0.03,0.02,0.06,0.04
20231010,group_1035,0.02,12020.0,0.0,0.06,0.04,0.06,0.05
20231010,group_1035,0.03,4576.67,0.0,0.06,0.04,0.06,0.05
20231010,group_1035,0.04,6250.0,0.0,0.06,0.04,0.06,0.05
20231010,group_1035,0.05,7820.0,0.0,0.06,0.04,0.06,0.05
20231010,group_1036,0.01,150.0,0.0,0.05,0.02,0.02,0.05
20231010,group_1036,0.03,70.0,0.0,0.05,0.02,0.02,0.05
20231010,group_1036,0.04,100.0,0.0,0.05,0.02,0.02,0.05
20231010,group_1036,0.05,100.0,0.0,0.05,0.02,0.02,0.05
20231010,group_1036,0.06,250.0,0.0,0.05,0.02,0.02,0.05
20231010,group_1037,0.01,1160.0,0.06,0.06,0.03,0.02,0.04
20231010,group_1037,0.03,260.0,0.06,0.06,0.03,0.02,0.04
20231010,group_1038,0.01,13.33,0.03,0.03,0.01,0.03,0.01
20231010,group_1038,0.03,30.0,0.03,0.03,0.01,0.03,0.01
20231010,group_1038,0.04,260.0,0.03,0.03,0.01,0.03,0.01
20231010,group_1038,0.06,78.18,0.03,0.03,0.01,0.03,0.01
20231011,group_1000,0.01,39555.0,0.05,0.03,0.03,0.05,0.0
20231011,group_1000,0.03,41553.33,0.05,0.03,0.03,0.05,0.0
20231011,group_1000,0.04,46145.0,0.05,0.03,0.03,0.05,0.0
20231011,group_1000,0.05,33486.67,0.05,0.03,0.03,0.05,0.0
20231011,group_1001,0.01,26313.33,0.03,0.02,0.05,0.04,0.03
20231011,group_1001,0.02,18780.0,0.03,0.02,0.05,0.04,0.03
20231011,group_1001,0.03,25902.0,0.03,0.02,0.05,0.04,0.03
20231011,group_1002,0.01,44428.0,0.0,0.01,0.01,0.06,0.06
20231011,group_1002,0.02,56680.0,0.0,0.01,0.01,0.06,0.06
20231011,group_1002,0.03,46146.67,0.0,0.01,0.01,0.06,0.06
20231011,group_1002,0.04,50485.71,0.0,0.01,0.01,0.06,0.06
20231011,group_1002,0.06,51380.0,0.0,0.01,0.01,0.06,0.06
20231011,group_1003,0.02,3420.0,0.02,0.04,0.04,0.05,0.05
20231011,group_1003,0.03,3362.5,0.02,0.04,0.04,0.05,0.05
20231011,group_1003,0.05,3110.91,0.02,0.04,0.04,0.05,0.05
20231011,group_1004,0.02,3353.33,0.04,0.01,0.05,0.0,0.05
20231011,group_1004,0.03,4322.86,0.04,0.01,0.05,0.0,0.05
20231011,group_1004,0.04,4243.33,0.04,0.01,0.05,0.0,0.05
20231011,group_1004,0.06,3470.0,0.04,0.01,0.05,0.0,0.05
20231011,group_1005,0.01,12710.0,0.03,0.03,0.04,0.04,0.02
20231011,group_1005,0.03,6133.33,0.03,0.03,0.04,0.04,0.02
20231011,group_1005,0.04,6482.5,0.03,0.03,0.04,0.04,0.02
20231011,group_1005,0.05,5460.0,0.03,0.03,0.04,0.04,0.02
20231011,group_1006,0.03,26691.11,0.0,0.01,0.03,0.03,0.06
20231011,group_1006,0.04,26860.0,0.0,0.01,0.03,0.03,0.06
20231011,group_1006,0.06,22285.0,0.0,0.01,0.03,0.03,0.06
20231011,group_1007,0.01,16000.0,0.01,0.02,0.01,0.03,0.0
20231011,group_1007,0.02,16426.67,0.01,0.02,0.01,0.03,0.0
20231011,group_1007,0.03,16327.5,0.01,0.02,0.01,0.03,0.0
20231011,group_1008,0.03,14227.5,0.06,0.0,0.0,0.0,0.03
20231011,group_1008,0.04,16390.0,0.06,0.0,0.0,0.0,0.03
20231011,group_1008,0.05,14555.0,0.06,0.0,0.0,0.0,0.03
20231011,group_1009,0.01,12755.0,0.04,0.04,0.06,0.01,0.03
20231011,group_1009,0.03,18522.5,0.04,0.04,0.06,0.01,0.03
20231011,group_1009,0.04,16627.5,0.04,0.04,0.06,0.01,0.03
20231011,group_1010,0.03,20010.0,0.06,0.0,0.03,0.02,0.01
20231011,group_1010,0.04,24636.67,0.06,0.0,0.03,0.02,0.01
20231011,group_1010,0.05,27340.0,0.06,0.0,0.03,0.02,0.01
20231011,group_1010,0.06,28456.0,0.06,0.0,0.03,0.02,0.01
20231011,group_1011,0.01,2640.0,0.01,0.03,0.02,0.01,0.0
20231011,group_1011,0.02,4102.86,0.01,0.03,0.02,0.01,0.0
20231011,group_1011,0.03,3435.0,0.01,0.03,0.02,0.01,0.0
20231011,group_1011,0.05,3000.0,0.01,0.03,0.02,0.01,0.0
20231011,group_1012,0.01,6946.67,0.04,0.02,0.04,0.02,0.01
20231011,group_1012,0.02,7695.0,0.04,0.02,0.04,0.02,0.01
20231011,group_1012,0.03,5730.0,0.04,0.02,0.04,0.02,0.01
20231011,group_1012,0.04,6140.0,0.04,0.02,0.04,0.02,0.01
20231011,group_1012,0.05,4855.0,0.04,0.02,0.04,0.02,0.01
20231011,group_1013,0.01,1965.0,0.06,0.03,0.0,0.03,0.02
20231011,group_1013,0.02,3242.22,0.06,0.03,0.0,0.03,0.02
20231011,group_1013,0.03,1873.33,0.06,0.03,0.0,0.03,0.02
20231011,group_1014,0.01,3055.0,0.02,0.0,0.06,0.02,0.02
20231011,group_1014,0.03,3133.33,0.02,0.0,0.06,0.02,0.02
20231011,group_1014,0.04,3866.67,0.02,0.0,0.06,0.02,0.02
20231011,group_1014,0.05,3465.0,0.02,0.0,0.06,0.02,0.02
20231011,group_1014,0.06,3240.0,0.02,0.0,0.06,0.02,0.02
20231011,group_1015,0.01,3320.0,0.05,0.05,0.0,0.03,0.03
20231011,group_1015,0.02,4730.0,0.05,0.05,0.0,0.03,0.03
20231011,group_1015,0.03,3552.0,0.05,0.05,0.0,0.03,0.03
20231011,group_1015,0.04,3440.0,0.05,0.05,0.0,0.03,0.03
20231011,group_1016,0.02,28270.0,0.0,0.06,0.04,0.02,0.05
20231011,group_1016,0.03,28410.0,0.0,0.06,0.04,0.02,0.05
20231011,group_1016,0.04,18920.0,0.0,0.06,0.04,0.02,0.05
20231011,group_1016,0.05,26497.14,0.0,0.06,0.04,0.02,0.05
20231011,group_1016,0.06,24840.0,0.0,0.06,0.04,0.02,0.05
20231011,group_1017,0.01,24905.0,0.0,0.02,0.06,0.01,0.0
20231011,group_1017,0.02,25860.0,0.0,0.02,0.06,0.01,0.0
20231011,group_1017,0.03,24108.0,0.0,0.02,0.06,0.01,0.0
20231011,group_1017,0.04,24451.43,0.0,0.02,0.06,0.01,0.0
20231011,group_1018,0.01,45755.0,0.01,0.03,0.06,0.02,0.05
20231011,group_1018,0.03,41335.0,0.01,0.03,0.06,0.02,0.05
20231011,group_1018,0.04,35532.0,0.01,0.03,0.06,0.02,0.05
20231011,group_1018,0.05,35502.86,0.01,0.03,0.06,0.02,0.05
20231011,group_1019,0.01,720.0,0.05,0.01,0.06,0.05,0.02
20231011,group_1019,0.02,750.0,0.05,0.01,0.06,0.05,0.02
20231011,group_1019,0.03,1820.0,0.05,0.01,0.06,0.05,0.02
20231011,group_1019,0.04,786.67,0.05,0.01,0.06,0.05,0.02
20231011,group_1019,0.05,700.0,0.05,0.01,0.06,0.05,0.02
20231011,group_1020,0.03,53600.0,0.03,0.02,0.06,0.05,0.0
20231011,group_1020,0.04,65468.0,0.03,0.02,0.06,0.05,0.0
20231011,group_1020,0.05,64966.67,0.03,0.02,0.06,0.05,0.0
20231011,group_1021,0.01,1046.67,0.05,0.06,0.04,0.05,0.05
20231011,group_1021,0.02,926.67,0.05,0.06,0.04,0.05,0.05
20231011,group_1021,0.03,1271.43,0.05,0.06,0.04,0.05,0.05
20231011,group_1021,0.04,1460.0,0.05,0.06,0.04,0.05,0.05
20231011,group_1021,0.06,1240.0,0.05,0.06,0.04,0.05,0.05
20231011,group_1022,0.03,822.22,0.0,0.04,0.05,0.06,0.02
20231011,group_1022,0.04,1180.0,0.0,0.04,0.05,0.06,0.02
20231011,group_1022,0.05,950.0,0.0,0.04,0.05,0.06,0.02
20231011,group_1022,0.06,805.0,0.0,0.04,0.05,0.06,0.02
20231011,group_1023,0.01,4140.0,0.06,0.05,0.03,0.06,0.02
20231011,group_1023,0.02,5020.0,0.06,0.05,0.03,0.06,0.02
20231011,group_1023,0.03,5500.0,0.06,0.05,0.03,0.06,0.02
20231011,group_1023,0.04,6213.33,0.06,0.05,0.03,0.06,0.02
20231011,group_1023,0.05,3845.0,0.06,0.05,0.03,0.06,0.02
20231011,group_1024,0.03,12640.0,0.04,0.04,0.02,0.04,0.0
20231011,group_1024,0.04,10731.43,0.04,0.04,0.02,0.04,0.0
20231011,group_1024,0.06,8315.0,0.04,0.04,0.02,0.04,0.0
20231011,group_1025,0.03,2832.5,0.06,0.02,0.02,0.05,0.05
20231011,group_1025,0.04,12462.86,0.06,0.02,0.02,0.05,0.05
20231011,group_1025,0.05,4360.0,0.06,0.02,0.02,0.05,0.05
20231011,group_1026,0.01,3295.0,0.03,0.03,0.05,0.04,0.01
20231011,group_1026,0.02,3396.0,0.03,0.03,0.05,0.04,0.01
20231011,group_1026,0.03,3813.33,0.03,0.03,0.05,0.04,0.01
20231011,group_1026,0.04,3160.0,0.03,0.03,0.05,0.04,0.01
20231011,group_1027,0.03,9530.0,0.06,0.05,0.02,0.02,0.04
20231011,group_1027,0.04,8000.0,0.06,0.05,0.02,0.02,0.04
20231011,group_1027,0.05,7743.33,0.06,0.05,0.02,0.02,0.04
20231011,group_1027,0.06,9896.0,0.06,0.05,0.02,0.02,0.04
20231011,group_1028,0.02,18430.0,0.01,0.02,0.0,0.05,0.02
20231011,group_1028,0.03,14234.29,0.01,0.02,0.0,0.05,0.02
20231011,group_1028,0.04,13226.67,0.01,0.02,0.0,0.05,0.02
20231011,group_1028,0.05,15805.0,0.01,0.02,0.0,0.05,0.02
20231011,group_1029,0.01,15180.0,0.02,0.06,0.02,0.0,0.06
20231011,group_1029,0.02,17051.43,0.02,0.06,0.02,0.0,0.06
20231011,group_1029,0.03,16430.0,0.02,0.06,0.02,0.0,0.06
20231011,group_1029,0.04,15380.0,0.02,0.06,0.02,0.0,0.06
20231011,group_1029,0.05,12250.0,0.02,0.06,0.02,0.0,0.06
20231011,group_1030,0.01,22380.0,0.06,0.0,0.01,0.0,0.04
20231011,group_1030,0.03,13330.0,0.06,0.0,0.01,0.0,0.04
20231011,group_1030,0.04,36396.0,0.06,0.0,0.01,0.0,0.04
20231011,group_1030,0.05,16290.0,0.06,0.0,0.01,0.0,0.04
20231011,group_1030,0.06,7560.0,0.06,0.0,0.01,0.0,0.04
20231011,group_1031,0.01,856.67,0.04,0.01,0.04,0.02,0.04
20231011,group_1031,0.02,711.43,0.04,0.01,0.04,0.02,0.04
20231011,group_1031,0.03,1145.71,0.04,0.01,0.04,0.02,0.04
20231011,group_1032,0.01,1070.0,0.05,0.02,0.04,0.01,0.01
20231011,group_1032,0.02,1820.0,0.05,0.02,0.04,0.01,0.01
20231011,group_1032,0.03,1302.22,0.05,0.02,0.04,0.01,0.01
20231011,group_1033,0.01,260.0,0.0,0.02,0.05,0.06,0.05
20231011,group_1033,0.03,277.14,0.0,0.02,0.05,0.06,0.05
20231011,group_1033,0.04,168.0,0.0,0.02,0.05,0.06,0.05
20231011,group_1033,0.05,140.0,0.0,0.02,0.05,0.06,0.05
20231011,group_1033,0.06,20.0,0.0,0.02,0.05,0.06,0.05
20231011,group_1034,0.01,140.0,0.01,0.01,0.02,0.01,0.01
20231011,group_1034,0.02,187.5,0.01,0.01,0.02,0.01,0.01
20231011,group_1034,0.03,112.0,0.01,0.01,0.02,0.01,0.01
20231011,group_1034,0.04,220.0,0.01,0.01,0.02,0.01,0.01
20231011,group_1034,0.06,20.0,0.01,0.01,0.02,0.01,0.01
20231011,group_1035,0.02,3353.33,0.0,0.05,0.03,0.05,0.05
20231011,group_1035,0.03,8680.0,0.0,0.05,0.03,0.05,0.05
20231011,group_1035,0.04,6437.14,0.0,0.05,0.03,0.05,0.05
20231011,group_1035,0.05,6185.0,0.0,0.05,0.03,0.05,0.05
20231011,group_1036,0.01,77.14,0.05,0.01,0.03,0.05,0.04
20231011,group_1036,0.03,90.0,0.05,0.01,0.03,0.05,0.04
20231011,group_1036,0.04,265.0,0.05,0.01,0.03,0.05,0.04
20231011,group_1036,0.06,145.71,0.05,0.01,0.03,0.05,0.04
20231011,group_1037,0.01,1534.44,0.02,0.06,0.06,0.04,0.04
20231011,group_1037,0.03,360.0,0.02,0.06,0.06,0.04,0.04
20231011,group_1038,0.01,220.0,0.05,0.01,0.0,0.05,0.06
20231011,group_1038,0.03,80.0,0.05,0.01,0.0,0.05,0.06
20231011,group_1038,0.06,106.67,0.05,0.01,0.0,0.05,0.06
20231012,group_1000,0.01,40655.0,0.02,0.05,0.01,0.01,0.0
20231012,group_1000,0.02,40620.0,0.02,0.05,0.01,0.01,0.0
20231012,group_1000,0.03,39642.86,0.02,0.05,0.01,0.01,0.0
20231012,group_1000,0.04,35305.0,0.02,0.05,0.01,0.01,0.0
20231012,group_1000,0.05,45800.0,0.02,0.05,0.01,0.01,0.0
20231012,group_1001,0.01,27420.0,0.03,0.06,0.03,0.03,0.04
20231012,group_1001,0.02,21430.0,0.03,0.06,0.03,0.03,0.04
20231012,group_1001,0.03,31396.0,0.03,0.06,0.03,0.03,0.04
20231012,group_1002,0.01,48332.0,0.06,0.01,0.01,0.0,0.05
20231012,group_1002,0.02,44100.0,0.06,0.01,0.01,0.0,0.05
20231012,group_1002,0.03,49610.0,0.06,0.01,0.01,0.0,0.05
20231012,group_1002,0.04,52547.5,0.06,0.01,0.01,0.0,0.05
20231012,group_1002,0.06,51910.0,0.06,0.01,0.01,0.0,0.05
20231012,group_1003,0.02,2393.33,0.05,0.05,0.0,0.03,0.02
20231012,group_1003,0.03,3736.67,0.05,0.05,0.0,0.03,0.02
20231012,group_1003,0.05,4494.55,0.05,0.05,0.0,0.03,0.02
20231012,group_1004,0.02,4180.0,0.03,0.04,0.05,0.06,0.04
20231012,group_1004,0.03,3630.0,0.03,0.04,0.05,0.06,0.04
20231012,group_1004,0.04,4536.67,0.03,0.04,0.05,0.06,0.04
20231012,group_1004,0.06,3485.0,0.03,0.04,0.05,0.06,0.04
20231012,group_1005,0.01,9215.0,0.06,0.01,0.04,0.06,0.04
20231012,group_1005,0.03,7422.86,0.06,0.01,0.04,0.06,0.04
20231012,group_1005,0.04,9476.67,0.06,0.01,0.04,0.06,0.04
20231012,group_1005,0.05,7833.33,0.06,0.01,0.04,0.06,0.04
20231012,group_1006,0.02,23070.0,0.01,0.02,0.0,0.06,0.06
20231012,group_1006,0.03,30728.57,0.01,0.02,0.0,0.06,0.06
20231012,group_1006,0.04,26174.29,0.01,0.02,0.0,0.06,0.06
20231012,group_1006,0.06,19820.0,0.01,0.02,0.0,0.06,0.06
20231012,group_1007,0.01,16026.67,0.06,0.04,0.02,0.0,0.03
20231012,group_1007,0.02,15753.33,0.06,0.04,0.02,0.0,0.03
20231012,group_1007,0.03,17565.0,0.06,0.04,0.02,0.0,0.03
20231012,group_1008,0.03,19225.71,0.01,0.01,0.0,0.01,0.03
20231012,group_1008,0.04,17297.78,0.01,0.01,0.0,0.01,0.03
20231012,group_1008,0.05,14390.0,0.01,0.01,0.0,0.01,0.03
20231012,group_1009,0.01,24355.0,0.0,0.02,0.06,0.05,0.03
20231012,group_1009,0.03,17090.0,0.0,0.02,0.06,0.05,0.03
20231012,group_1009,0.04,17227.5,0.0,0.02,0.06,0.05,0.03
20231012,group_1010,0.03,28710.0,0.0,0.01,0.04,0.05,0.05
20231012,group_1010,0.04,27950.0,0.0,0.01,0.04,0.05,0.05
20231012,group_1010,0.05,27573.33,0.0,0.01,0.04,0.05,0.05
20231012,group_1010,0.06,29397.78,0.0,0.01,0.04,0.05,0.05
20231012,group_1011,0.01,3100.0,0.06,0.06,0.03,0.01,0.04
20231012,group_1011,0.02,3445.71,0.06,0.06,0.03,0.01,0.04
20231012,group_1011,0.03,4245.71,0.06,0.06,0.03,0.01,0.04
20231012,group_1011,0.04,2240.0,0.06,0.06,0.03,0.01,0.04
20231012,group_1011,0.05,2800.0,0.06,0.06,0.03,0.01,0.04
20231012,group_1012,0.01,7275.0,0.0,0.04,0.06,0.05,0.01
20231012,group_1012,0.02,6940.0,0.0,0.04,0.06,0.05,0.01
20231012,group_1012,0.03,7488.89,0.0,0.04,0.06,0.05,0.01
20231012,group_1012,0.05,5975.0,0.0,0.04,0.06,0.05,0.01
20231012,group_1013,0.01,2737.5,0.01,0.03,0.02,0.0,0.06
20231012,group_1013,0.02,3130.0,0.01,0.03,0.02,0.0,0.06
20231012,group_1013,0.03,2332.0,0.01,0.03,0.02,0.0,0.06
20231012,group_1013,0.04,1980.0,0.01,0.03,0.02,0.0,0.06
20231012,group_1014,0.01,3195.0,0.02,0.05,0.03,0.04,0.02
20231012,group_1014,0.03,4272.0,0.02,0.05,0.03,0.04,0.02
20231012,group_1014,0.04,4012.0,0.02,0.05,0.03,0.04,0.02
20231012,group_1014,0.05,3723.33,0.02,0.05,0.03,0.04,0.02
20231012,group_1015,0.01,4800.0,0.0,0.02,0.01,0.0,0.0
20231012,group_1015,0.02,5473.33,0.0,0.02,0.01,0.0,0.0
20231012,group_1015,0.03,5520.0,0.0,0.02,0.01,0.0,0.0
20231012,group_1015,0.04,4436.0,0.0,0.02,0.01,0.0,0.0
20231012,group_1016,0.02,35272.0,0.05,0.0,0.02,0.0,0.02
20231012,group_1016,0.03,25166.67,0.05,0.0,0.02,0.0,0.02
20231012,group_1016,0.04,32900.0,0.05,0.0,0.02,0.0,0.02
20231012,group_1016,0.05,40122.86,0.05,0.0,0.02,0.0,0.02
20231012,group_1016,0.06,30265.0,0.05,0.0,0.02,0.0,0.02
20231012,group_1017,0.01,23740.0,0.01,0.02,0.02,0.03,0.03
20231012,group_1017,0.02,30090.0,0.01,0.02,0.02,0.03,0.03
20231012,group_1017,0.03,29520.0,0.01,0.02,0.02,0.03,0.03
20231012,group_1017,0.04,29623.33,0.01,0.02,0.02,0.03,0.03
20231012,group_1018,0.01,32950.0,0.02,0.02,0.06,0.05,0.0
20231012,group_1018,0.03,47690.0,0.02,0.02,0.06,0.05,0.0
20231012,group_1018,0.04,28105.71,0.02,0.02,0.06,0.05,0.0
20231012,group_1018,0.05,46005.71,0.02,0.02,0.06,0.05,0.0
20231012,group_1019,0.01,1275.0,0.03,0.04,0.02,0.06,0.06
20231012,group_1019,0.02,1020.0,0.03,0.04,0.02,0.06,0.06
20231012,group_1019,0.03,1760.0,0.03,0.04,0.02,0.06,0.06
20231012,group_1019,0.04,1325.71,0.03,0.04,0.02,0.06,0.06
20231012,group_1020,0.03,82425.0,0.06,0.0,0.04,0.0,0.03
20231012,group_1020,0.04,49995.0,0.06,0.0,0.04,0.0,0.03
20231012,group_1020,0.05,82240.0,0.06,0.0,0.04,0.0,0.03
20231012,group_1021,0.01,1630.0,0.02,0.05,0.01,0.03,0.04
20231012,group_1021,0.02,890.0,0.02,0.05,0.01,0.03,0.04
20231012,group_1021,0.03,802.86,0.02,0.05,0.01,0.03,0.04
20231012,group_1021,0.04,1560.0,0.02,0.05,0.01,0.03,0.04
20231012,group_1021,0.05,1090.0,0.02,0.05,0.01,0.03,0.04
20231012,group_1021,0.06,2040.0,0.02,0.05,0.01,0.03,0.04
20231012,group_1022,0.02,1200.0,0.0,0.0,0.01,0.01,0.06
20231012,group_1022,0.03,982.86,0.0,0.0,0.01,0.01,0.06
20231012,group_1022,0.04,840.0,0.0,0.0,0.01,0.01,0.06
20231012,group_1022,0.05,870.0,0.0,0.0,0.01,0.01,0.06
20231012,group_1022,0.06,755.0,0.0,0.0,0.01,0.01,0.06
20231012,group_1023,0.01,7460.0,0.05,0.04,0.02,0.05,0.03
20231012,group_1023,0.02,5524.0,0.05,0.04,0.02,0.05,0.03
20231012,group_1023,0.03,5354.29,0.05,0.04,0.02,0.05,0.03
20231012,group_1023,0.04,7430.0,0.05,0.04,0.02,0.05,0.03
20231012,group_1023,0.05,4050.0,0.05,0.04,0.02,0.05,0.03
20231012,group_1024,0.03,13084.44,0.04,0.03,0.02,0.03,0.04
20231012,group_1024,0.04,9534.29,0.04,0.03,0.02,0.03,0.04
20231012,group_1024,0.06,13100.0,0.04,0.03,0.02,0.03,0.04
20231012,group_1025,0.03,7634.0,0.02,0.03,0.04,0.05,0.03
20231012,group_1025,0.04,6956.67,0.02,0.03,0.04,0.05,0.03
20231012,group_1025,0.05,5875.0,0.02,0.03,0.04,0.05,0.03
20231012,group_1026,0.01,3476.0,0.0,0.0,0.0,0.02,0.02
20231012,group_1026,0.02,4170.0,0.0,0.0,0.0,0.02,0.02
20231012,group_1026,0.03,4360.0,0.0,0.0,0.0,0.02,0.02
20231012,group_1026,0.04,5640.0,0.0,0.0,0.0,0.02,0.02
20231012,group_1027,0.03,10020.0,0.03,0.06,0.03,0.02,0.06
20231012,group_1027,0.04,7500.0,0.03,0.06,0.03,0.02,0.06
20231012,group_1027,0.05,8652.0,0.03,0.06,0.03,0.02,0.06
20231012,group_1027,0.06,8096.67,0.03,0.06,0.03,0.02,0.06
20231012,group_1028,0.02,25150.0,0.0,0.01,0.03,0.05,0.01
20231012,group_1028,0.03,16184.0,0.0,0.01,0.03,0.05,0.01
20231012,group_1028,0.04,24120.0,0.0,0.01,0.03,0.05,0.01
20231012,group_1028,0.05,11695.0,0.0,0.01,0.03,0.05,0.01
